customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,Age,profit
897,Pris,Fance,Female,25,1/11/1969,Account Executive,Manufacturing,Mass Customer,N,No,11,51,4883.1
898,Reyna,Braizier,Female,53,8/28/1977,General Manager,Financial Services,Affluent Customer,N,No,16,43,179.44
899,Teodora,Lawling,Female,42,8/5/1963,Business Systems Development Analyst,Health,Affluent Customer,N,Yes,12,57,1274.48
900,Clevey,Ivamy,Male,48,8/7/1990,Associate Professor,Manufacturing,Mass Customer,N,Yes,5,30,780.7
901,Letta,McCarter,Female,13,4/27/1975,,Retail,Mass Customer,N,Yes,16,45,3812.88
902,Selene,Vasiltsov,Female,37,7/26/1989,Staff Scientist,Retail,Mass Customer,N,No,18,31,6003.05
903,Hewe,Lidgley,Male,46,7/3/1961,,Financial Services,Mass Customer,N,No,14,59,3401.85
904,Kariotta,Ludman,Female,51,5/6/1974,Database Administrator II,n/a,High Net Worth,N,Yes,11,46,1496.79
905,Dorian,Drinkel,Female,41,2/11/1978,Safety Technician II,Manufacturing,Affluent Customer,N,No,12,42,3553.28
906,Cammy,Marcroft,Male,73,12/30/1998,Financial Analyst,Financial Services,High Net Worth,N,Yes,3,22,4473.87
907,Eamon,McWhin,Male,51,12/25/1978,Sales Associate,Property,High Net Worth,N,Yes,17,42,1370.37
908,Carry,Tomlett,Female,86,8/28/1980,,Financial Services,Affluent Customer,N,Yes,17,40,2880.1
909,Suzette,Surgison,Female,77,1/4/1960,Operator,n/a,High Net Worth,N,Yes,8,60,5289.22
910,Lewes,Foulcher,Male,50,4/26/1986,Biostatistician I,Financial Services,Mass Customer,N,No,14,34,1346.38
911,Marcellus,Shawcroft,Male,62,10/13/1974,Structural Analysis Engineer,Property,Affluent Customer,N,No,3,46,633.35
912,Vince,Dalmon,Male,37,7/19/1968,Sales Representative,Retail,Mass Customer,N,Yes,19,52,4164.21
913,Dayle,Spearman,Female,67,10/28/2000,,Financial Services,Mass Customer,N,No,1,20,2625.44
914,Marc,Egleton,Male,73,6/16/1999,Chemical Engineer,Manufacturing,Affluent Customer,N,Yes,2,21,2530.93
915,Austina,Orrice,Female,17,9/7/1984,Budget/Accounting Analyst IV,Entertainment,Mass Customer,N,No,7,36,1260.13
916,Joycelin,,Female,18,6/18/1991,Recruiter,n/a,Affluent Customer,N,No,8,29,3465.07
917,Odo,MacKaig,Male,63,5/6/1964,VP Product Management,Financial Services,Mass Customer,N,No,19,56,5392.89
918,Mahmud,Chiles,Male,73,2/26/1975,Internal Auditor,Health,High Net Worth,N,No,13,45,4066.24
919,Grove,Peltzer,Male,48,7/17/1987,Registered Nurse,Health,Mass Customer,N,Yes,13,33,4458.89
920,Stefano,Thornborrow,Male,89,1/19/1976,Software Test Engineer IV,Health,Mass Customer,N,Yes,19,44,4144.19
921,Gretchen,Seneschal,Female,77,12/19/1979,Help Desk Technician,Manufacturing,Mass Customer,N,No,7,41,7516.02
922,Bekki,Ralston,Female,52,10/10/1972,Operator,Financial Services,Mass Customer,N,No,19,48,41.13
923,Garrek,Grimwade,Male,44,6/26/1977,Senior Financial Analyst,Financial Services,High Net Worth,N,No,19,43,3337.16
924,Clementius,Hambric,Male,33,11/8/1976,Computer Systems Analyst II,n/a,Affluent Customer,N,No,13,44,3544.44
925,Nicko,Pembridge,Male,42,8/7/1978,Accountant IV,Manufacturing,Affluent Customer,N,No,16,42,4371.16
926,Terrel,Matthisson,Male,18,10/14/1965,Professor,Telecommunications,Affluent Customer,N,No,10,55,1414.17
927,Jarret,,Male,25,2/19/1966,Cost Accountant,Financial Services,Mass Customer,N,Yes,18,54,1982.12
928,Porty,Clemmitt,Male,61,5/14/1973,Associate Professor,n/a,High Net Worth,N,Yes,18,47,2798.72
929,Kippy,Conerding,Male,0,9/4/1965,Database Administrator III,Financial Services,Mass Customer,N,Yes,13,55,2540.35
930,Evelina,Dinan,Female,86,11/10/1971,Executive Secretary,Retail,Mass Customer,N,Yes,8,49,1206.71
931,Katrina,Sappson,Female,59,8/7/1999,Design Engineer,Manufacturing,Affluent Customer,N,Yes,1,21,2890.06
932,Yoko,Dowrey,Female,30,7/20/1989,Graphic Designer,n/a,Mass Customer,N,No,18,31,2121.73
933,Melany,L'oiseau,Female,75,5/19/1996,Help Desk Operator,Retail,Mass Customer,N,Yes,5,24,2817.63
934,Marcellus,Louisot,Male,76,1/22/1996,Human Resources Manager,Manufacturing,Mass Customer,N,No,6,24,4899.6
935,Aldin,Cracker,Male,76,9/12/1994,Marketing Manager,n/a,Mass Customer,N,Yes,3,26,5502.11
936,Raffaello,Godleman,Male,64,5/16/1988,Speech Pathologist,Health,High Net Worth,N,No,3,32,9244.9
937,Nikolos,McKyrrelly,Male,65,11/15/1985,Human Resources Assistant IV,Manufacturing,Affluent Customer,N,No,15,35,2680.15
938,Corabelle,,Female,18,4/6/1996,Technical Writer,Retail,Mass Customer,N,No,7,24,4819.03
939,Cristian,Theodoris,Male,53,1/10/1961,Product Engineer,Manufacturing,Mass Customer,N,No,6,59,1818.27
940,Marnia,Claesens,Female,3,6/16/1987,Administrative Officer,Manufacturing,Mass Customer,N,No,9,33,3256.14
941,Tye,Doohan,Male,13,2/2/1995,Recruiting Manager,Financial Services,Affluent Customer,N,Yes,1,25,11668.95
942,Shirley,Brook,Female,31,2/7/1974,Director of Sales,Financial Services,Mass Customer,N,Yes,14,46,2859.47
943,Holly,Gamett,Male,94,9/17/1979,Legal Assistant,Property,Affluent Customer,N,Yes,15,41,6038.52
944,Anderea,Dallewater,Female,53,1/12/1976,,Manufacturing,Mass Customer,N,No,15,44,1978.01
945,Hebert,Bernocchi,Male,59,8/26/1998,Human Resources Manager,n/a,High Net Worth,N,Yes,1,22,3812.27
946,Bettina,Farrer,Female,16,7/17/1961,Research Associate,Manufacturing,High Net Worth,N,No,12,59,6305.6
947,Hyacinth,Naldrett,Female,43,3/10/1986,Pharmacist,Health,Mass Customer,N,No,10,34,2981.52
948,Yardley,Argo,Male,19,8/9/1969,Recruiting Manager,n/a,Affluent Customer,N,No,10,51,1422.85
949,Jarid,Grebner,Male,18,9/7/1975,Executive Secretary,Health,Mass Customer,N,Yes,3,45,3644.49
950,Bret,Ivakhnov,U,24,,Recruiter,IT,High Net Worth,N,Yes,,,3609.09
951,Meryl,Dumbar,Male,44,9/29/1999,Assistant Media Planner,Entertainment,Mass Customer,N,No,1,21,1740.61
952,Marina,Andresen,Female,34,6/13/1971,VP Sales,Financial Services,Affluent Customer,N,Yes,6,49,3569.98
953,Jasmin,Brodeur,Female,16,5/23/1979,,n/a,Mass Customer,N,No,7,41,5191.52
954,Alain,Immins,Male,76,2/28/1995,VP Quality Control,Manufacturing,Mass Customer,N,Yes,7,25,3624
955,Teresina,Gibbie,Female,78,10/1/1989,Research Nurse,Health,Mass Customer,N,Yes,9,31,1429.36
956,Ezechiel,Pettecrew,Male,19,9/26/1960,Nuclear Power Engineer,Manufacturing,Mass Customer,N,Yes,9,60,936.98
957,Jamima,Gannan,Female,80,8/20/1994,Automation Specialist I,Manufacturing,Affluent Customer,N,Yes,7,26,2632.09
958,Kristofor,Saulter,Male,15,1/14/1964,Biostatistician IV,Health,High Net Worth,N,No,18,56,2183.71
959,Katharina,Jennins,Female,3,10/26/1986,Staff Scientist,n/a,Affluent Customer,N,Yes,21,34,2178.44
960,Lannie,Crumley,Male,1,10/10/1968,GIS Technical Architect,Health,Mass Customer,N,Yes,12,52,3516.37
961,Rosamund,Shelton,Female,73,8/10/1986,Assistant Manager,Financial Services,Mass Customer,N,No,6,34,1035.31
962,Granger,Tuftin,Male,49,9/7/1977,VP Product Management,n/a,High Net Worth,N,Yes,17,43,2344
963,Valery,Haresign,Female,56,7/28/1968,Budget/Accounting Analyst I,n/a,High Net Worth,N,Yes,16,52,4779.13
964,Rhetta,Grellier,Female,35,1/24/1994,Assistant Professor,Financial Services,High Net Worth,N,No,6,26,2018.6
965,Meggie,Whitchurch,Female,86,6/18/1997,Structural Engineer,Retail,High Net Worth,N,Yes,5,23,3867.74
966,Krystyna,Linning,Female,70,11/5/1978,Speech Pathologist,Retail,High Net Worth,N,Yes,5,42,527.74
967,April,Causon,Female,44,10/4/1999,Sales Associate,Manufacturing,Affluent Customer,N,Yes,1,21,3798.35
968,Wayne,Woodfin,Male,96,6/16/1955,Accountant IV,IT,High Net Worth,N,Yes,16,65,4422.26
969,Jo,Mallinar,Female,20,9/19/1978,Health Coach IV,Health,High Net Worth,N,Yes,18,42,2793.05
970,Kellyann,Hawton,Female,2,6/26/1980,VP Accounting,Financial Services,High Net Worth,N,Yes,14,40,2840.81
971,Sarge,Lerohan,Male,11,10/25/1988,Geologist I,Manufacturing,High Net Worth,N,No,22,32,4015.78
972,Dena,Crewdson,Female,81,7/23/1981,Project Manager,Retail,Mass Customer,N,Yes,10,39,2159
973,Annabella,Hebron,Female,46,8/2/1979,Data Coordiator,Health,High Net Worth,N,No,15,41,6639.85
974,Mellicent,Dollin,Female,92,6/7/1991,Administrative Assistant IV,n/a,Mass Customer,N,Yes,4,29,3250.13
975,Goldarina,Rzehorz,U,26,,Automation Specialist IV,IT,Mass Customer,N,No,,,3962.88
976,Andonis,Slimmon,Male,10,10/21/1971,Graphic Designer,Financial Services,Affluent Customer,N,No,10,49,3830.68
977,Olga,Dyke,Female,65,11/30/1959,Staff Accountant III,n/a,High Net Worth,N,Yes,13,61,2449.15
978,Erena,Escalero,Female,40,1/31/1982,Nurse Practicioner,n/a,High Net Worth,N,No,15,38,2890.84
979,Kayla,Falkingham,Female,42,12/25/1959,Budget/Accounting Analyst I,Manufacturing,High Net Worth,N,No,12,61,3756.91
980,Max,Gronaver,Female,19,1/23/1978,Registered Nurse,Health,Mass Customer,N,No,8,42,3071.88
981,Bud,Smittoune,Male,0,2/19/1973,,Retail,Mass Customer,N,No,11,47,2867
982,Tibold,Bonwell,Male,14,2/12/1960,Geologist III,Health,High Net Worth,N,Yes,6,60,943.93
983,Shaylyn,Riggs,U,49,,,IT,Affluent Customer,N,No,,,6710.06
984,Luciano,Weddup,Male,89,3/25/1954,Programmer I,Manufacturing,Affluent Customer,N,No,16,66,2294.43
985,Aryn,O'Halloran,Female,29,9/30/1970,Help Desk Operator,Retail,High Net Worth,N,No,15,50,1690.91
986,Barnard,Stranks,Male,3,10/5/1994,Office Assistant I,Manufacturing,Mass Customer,N,Yes,8,26,4272.97
987,Lars,Keher,Male,89,8/29/1974,Senior Cost Accountant,Financial Services,Affluent Customer,N,Yes,11,46,5180.26
988,Andree,Simonato,Female,35,1/15/1981,Director of Sales,Manufacturing,High Net Worth,N,No,7,39,243.94
989,Caralie,Morfett,Female,43,5/24/1982,Project Manager,Financial Services,Mass Customer,N,No,17,38,4207.5
990,Melissa,Purple,Female,56,4/13/1976,Administrative Officer,Manufacturing,Mass Customer,N,Yes,14,44,2353.49
991,Lenna,Coales,Female,11,11/29/1991,Financial Analyst,Financial Services,Mass Customer,N,Yes,10,29,2655.6
992,Cordelia,Hawkeswood,Female,6,11/25/1958,,Property,Mass Customer,N,Yes,8,62,1500.36
993,Reine,Semken,Female,71,2/18/1977,Account Coordinator,Argiculture,High Net Worth,N,No,17,43,2738.89
994,Rhetta,Kupker,Female,62,11/14/1977,Librarian,Entertainment,Affluent Customer,N,Yes,5,43,2069.64
995,Urbano,Mews,Male,16,11/12/1965,Information Systems Manager,Health,Mass Customer,N,Yes,19,55,6764.67
996,Aura,Bemlott,U,67,,Assistant Manager,IT,Mass Customer,N,Yes,,,4803.1
997,Ambros,Kernes,Male,30,7/3/1981,Teacher,Telecommunications,Mass Customer,N,Yes,13,39,2923.29
998,Petunia,Dufton,Female,66,12/13/1965,Speech Pathologist,Manufacturing,Affluent Customer,N,Yes,5,55,585.45
999,Dido,Leyburn,Female,12,4/10/1988,Recruiting Manager,n/a,High Net Worth,N,No,4,32,8611.95
1000,Paulie,Castelot,Female,44,8/7/1978,Compensation Analyst,Financial Services,Mass Customer,N,No,11,42,5383.48
1001,Finley,Vost,Male,63,8/27/1979,Recruiter,Retail,Mass Customer,N,No,14,41,2884.19
1002,Pacorro,De Clairmont,Male,65,8/30/1978,Business Systems Development Analyst,n/a,Mass Customer,N,Yes,18,42,2254.56
1003,Mariann,O'Geaney,Female,35,2/3/1968,Paralegal,Financial Services,High Net Worth,N,No,18,52,5300.38
1004,Colas,Pumfrett,Male,35,7/9/1975,Business Systems Development Analyst,IT,High Net Worth,N,No,22,45,3600.94
1005,Kalila,Birtwistle,Female,94,9/15/1967,Design Engineer,IT,High Net Worth,N,Yes,8,53,4365.25
1006,Norbert,Gotcher,Male,15,8/10/1977,Quality Control Specialist,Telecommunications,Affluent Customer,N,Yes,19,43,4687.53
1007,Cord,Warriner,Male,58,6/8/1996,,Retail,Mass Customer,N,No,5,24,3601.96
1008,Lorry,Booley,Female,47,11/10/1975,Teacher,n/a,Mass Customer,N,No,21,45,2523.53
1009,Nolie,Orring,Female,16,5/9/1957,Research Associate,Manufacturing,High Net Worth,N,Yes,13,63,2385.01
1010,Leighton,Ebbles,Male,24,1/26/1963,Nurse,Financial Services,Affluent Customer,N,No,17,57,386.36
1011,Cymbre,Janos,Female,42,7/19/1985,Occupational Therapist,Health,High Net Worth,N,Yes,10,35,1399.44
1012,Anna-diane,Preddle,Female,20,5/20/1955,Software Test Engineer III,n/a,High Net Worth,N,Yes,11,65,2704.39
1013,Corissa,Zienkiewicz,Female,53,9/6/1976,Physical Therapy Assistant,Retail,High Net Worth,N,No,17,44,2463.79
1014,Miller,Faloon,Male,60,10/14/1960,Senior Developer,Property,Mass Customer,N,Yes,8,60,3933.79
1015,Toiboid,Sorrel,Male,7,4/1/1955,Web Developer I,Health,Mass Customer,N,No,17,65,2136.87
1016,Adrian,Prettyjohns,Male,0,8/12/1959,Legal Assistant,IT,Mass Customer,N,Yes,17,61,1087.02
1017,Jacquenette,Pluthero,Female,88,1/9/1979,Assistant Media Planner,Entertainment,High Net Worth,N,No,16,41,2858.89
1018,Matthiew,Ferreras,Male,1,11/27/1994,Help Desk Operator,Manufacturing,Mass Customer,N,Yes,7,26,2497.8
1019,Ignazio,Milby,Male,42,11/19/1973,Human Resources Assistant II,Manufacturing,Mass Customer,N,Yes,14,47,2842.9
1020,Natala,Thorndale,Female,29,11/10/1975,,IT,Affluent Customer,N,No,13,45,1531.9
1021,Elvis,Rixon,Male,16,10/2/1977,Mechanical Systems Engineer,Retail,High Net Worth,N,No,7,43,5048.26
1022,Suzann,Wilks,Female,56,3/4/1990,Assistant Manager,Financial Services,Affluent Customer,N,Yes,14,30,6444.49
1023,Iseabal,Fullbrook,Female,16,7/23/1991,,Financial Services,Affluent Customer,N,Yes,6,29,492.65
1024,Rhodia,D'Onise,Female,17,6/5/1992,Social Worker,Health,High Net Worth,N,Yes,2,28,4560.56
1025,Ario,Jeromson,Male,69,7/30/1997,Quality Engineer,IT,Mass Customer,N,Yes,5,23,1800.12
1026,Vernon,Hakking,Male,66,7/29/1994,,Financial Services,Affluent Customer,N,No,4,26,1313.78
1027,Rolando,Sherewood,Male,33,10/7/1966,Statistician I,Financial Services,Affluent Customer,N,No,18,54,1449.44
1028,Thorn,Torfin,Male,10,8/11/1999,Project Manager,n/a,High Net Worth,N,No,1,21,7562.68
1029,Forbes,Londors,Male,71,2/15/1997,VP Sales,n/a,Mass Customer,N,No,4,23,3660.06
1030,Nariko,Dummigan,Female,9,5/5/1962,Food Chemist,Health,Mass Customer,N,No,5,58,4698.6
1031,Roi,Ogden,Male,75,9/15/1983,Junior Executive,Manufacturing,Mass Customer,N,No,6,37,1463.88
1032,Maribelle,Werndly,Female,36,7/18/1978,Executive Secretary,n/a,Mass Customer,N,Yes,18,42,3191.12
1033,Jacob,Claringbold,Male,70,1/6/1995,,n/a,Affluent Customer,N,Yes,3,25,8220.05
1034,Denney,Cretney,Male,16,5/12/1976,,n/a,High Net Worth,N,Yes,3,44,1033.56
1035,Kara-lynn,Doddridge,Female,77,11/2/1976,Operator,Retail,Affluent Customer,N,Yes,5,44,485.46
1036,Randene,Ingle,Female,6,11/28/1969,Paralegal,Financial Services,Mass Customer,N,Yes,12,51,3787
1037,Sissie,Rielly,Female,95,8/8/1956,Human Resources Assistant II,Financial Services,Mass Customer,N,No,10,64,2368.44
1038,Fraser,Acome,U,57,,Engineer I,Manufacturing,Mass Customer,N,Yes,,,2079.2
1039,Nona,Diamant,Female,24,3/14/1975,,n/a,High Net Worth,N,Yes,15,45,5259
1040,Jacenta,Wedlock,Female,78,3/4/1975,Food Chemist,Health,High Net Worth,N,No,9,45,1768.43
1041,Free,Bonniface,Male,95,5/25/1959,,Property,Affluent Customer,N,No,15,61,2292.51
1042,Isacco,Woodwind,Male,0,1/14/1976,Nuclear Power Engineer,Manufacturing,High Net Worth,N,Yes,11,44,2771.37
1043,Giorgi,Hurford,Male,34,10/20/1986,Sales Associate,Financial Services,Mass Customer,N,Yes,16,34,6933.55
1044,Frederico,Whilder,U,4,,Food Chemist,Health,High Net Worth,N,No,,,2205.27
1045,Aeriel,Everest,Female,88,5/8/1986,,Financial Services,Mass Customer,N,Yes,19,34,2038.58
1046,Shir,Clevely,Female,0,7/23/1955,Budget/Accounting Analyst II,n/a,Affluent Customer,N,No,11,65,1985.1
1047,Standford,Tanswill,Male,39,9/3/1978,VP Accounting,Financial Services,Affluent Customer,N,No,11,42,2213.93
1048,Braden,Lamming,Male,99,6/8/1976,Internal Auditor,n/a,Affluent Customer,N,No,15,44,2830.94
1049,Fraser,Gaenor,Male,35,3/2/1996,Software Consultant,Property,Mass Customer,N,No,2,24,4486.32
1050,Marjie,Ghion,Female,7,7/29/1973,Software Consultant,Telecommunications,Mass Customer,N,Yes,15,47,2535.63
1051,Xylia,Lange,Female,34,9/29/1977,Help Desk Technician,Property,High Net Worth,N,Yes,14,43,1294.69
1052,Dela,Flannigan,Female,31,2/2/1986,Junior Executive,Financial Services,High Net Worth,N,No,3,34,3260.32
1053,Davon,Stanyland,Male,98,5/20/1962,,Manufacturing,Mass Customer,N,Yes,8,58,1566.26
1054,Natal,Matiewe,Male,27,8/9/1983,Nuclear Power Engineer,Manufacturing,Mass Customer,N,Yes,13,37,3406.16
1055,Danell,Rose,Female,30,6/8/1988,Data Coordiator,Manufacturing,Mass Customer,N,No,12,32,343.24
1056,Kendricks,Markel,Male,96,12/18/1966,Software Test Engineer IV,Manufacturing,Affluent Customer,N,No,6,54,3954.42
1057,Laryssa,Durdle,Female,73,4/6/1969,Registered Nurse,Health,Mass Customer,N,No,5,51,3130.44
1058,Gretel,Gionettitti,Female,37,10/24/1987,Research Assistant IV,Retail,Affluent Customer,N,Yes,4,33,759.57
1059,Chantal,Plante,Female,68,2/16/1968,Account Representative III,Entertainment,High Net Worth,N,Yes,6,52,1618.83
1060,Vanda,Boadby,Female,88,11/23/1961,Associate Professor,Argiculture,Affluent Customer,N,Yes,13,59,2475.28
1061,Anderson,,Male,34,11/7/1988,Speech Pathologist,Financial Services,Mass Customer,N,No,19,32,1137.94
1062,Tish,Mowett,Female,32,9/28/1975,Junior Executive,n/a,Mass Customer,N,No,14,45,4450.85
1063,Terrence,Geck,Male,22,3/1/1987,Actuary,Financial Services,Affluent Customer,N,Yes,13,33,3112.69
1064,Thornie,Andrusov,Male,3,6/13/1977,Librarian,Entertainment,Affluent Customer,N,Yes,8,43,1398.4
1065,Chilton,Ghirigori,Male,8,6/27/1962,Quality Engineer,Financial Services,Mass Customer,N,Yes,8,58,2753.32
1066,Hailey,Ricciardi,Male,45,10/6/1995,Recruiter,Telecommunications,High Net Worth,N,No,12,25,1396.98
1067,Berri,Cotillard,Female,13,5/17/1965,Engineer IV,Financial Services,Mass Customer,N,Yes,13,55,741.97
1068,Frazer,Searston,Male,5,3/21/1995,,Health,Mass Customer,N,Yes,3,25,4841.71
1069,Reese,Titterington,Male,85,4/15/1976,Web Designer I,Telecommunications,Mass Customer,N,No,15,44,1982.69
1070,Albert,Gomery,Male,5,6/4/1995,Account Representative IV,n/a,Mass Customer,N,No,1,25,3559.49
1071,Chrisy,Miranda,Male,68,12/29/1986,,Retail,High Net Worth,N,No,1,34,3359.09
1072,Curt,Petrello,Male,60,6/1/1957,Senior Cost Accountant,Financial Services,High Net Worth,N,Yes,8,63,2102.32
1073,Elbertina,Donne,Female,77,2/25/1980,Associate Professor,n/a,Affluent Customer,N,Yes,7,40,2723.99
1074,Griswold,Juett,Male,43,7/14/1974,Accounting Assistant IV,n/a,High Net Worth,N,Yes,18,46,4053.68
1075,Cullin,Elcoate,Male,26,7/25/1967,Administrative Officer,Manufacturing,High Net Worth,N,No,7,53,2242.12
1076,Siegfried,Trattles,Male,33,6/6/2000,Pharmacist,Health,Affluent Customer,N,No,2,20,8104.54
1077,Sheba,Este,Female,8,10/11/1955,,Telecommunications,Mass Customer,N,Yes,18,65,1658.45
1078,Abe,Pilley,Male,69,6/5/1976,Executive Secretary,Manufacturing,Mass Customer,N,No,20,44,899.97
1079,Dennie,L' Anglois,Male,70,1/3/1978,Nurse Practicioner,Manufacturing,Mass Customer,N,No,18,42,2306.99
1080,Monah,Talbot,Female,70,12/26/1999,Speech Pathologist,Property,Mass Customer,N,Yes,2,21,1857.62
1081,Marga,Cradduck,Female,25,10/21/1985,Social Worker,Health,Mass Customer,N,No,16,35,3227.89
1082,Guinevere,Kelby,U,90,,Financial Analyst,Financial Services,Mass Customer,N,Yes,,,2832.7
1083,Chadd,Fowlds,Male,46,8/7/1996,VP Product Management,n/a,Affluent Customer,N,No,1,24,880.99
1084,Serena,Jagson,Female,54,5/18/1994,Accounting Assistant I,Retail,Affluent Customer,N,No,8,26,6580.56
1085,Lucho,Strafen,Male,4,9/12/1975,Internal Auditor,Health,Mass Customer,N,No,8,45,1081.65
1086,Ezechiel,Parnall,Male,84,6/21/1989,Statistician IV,Property,Mass Customer,N,Yes,4,31,4705.65
1087,Lian,Madrell,Female,39,9/18/1979,Financial Analyst,Financial Services,Mass Customer,N,Yes,8,41,1521.57
1088,Andy,Polgreen,Female,19,7/21/1989,Design Engineer,n/a,High Net Worth,N,Yes,3,31,3595.32
1089,Korney,Hess,Female,90,9/17/1988,Product Engineer,Property,Affluent Customer,N,No,12,32,2349.29
1090,Lorettalorna,,Female,15,7/15/1975,Computer Systems Analyst II,Telecommunications,Affluent Customer,N,No,17,45,1529.01
1091,Keith,Housden,Male,19,4/15/1980,,Health,Mass Customer,N,No,15,40,4183.81
1092,Katlin,Creddon,Female,56,8/22/1935,VP Quality Control,Retail,Mass Customer,N,No,5,85,1245.27
1093,Clarita,Penright,Female,63,9/13/1996,Business Systems Development Analyst,n/a,Affluent Customer,N,No,5,24,7159.69
1094,Shaughn,Salters,Male,48,12/27/1975,Dental Hygienist,Health,High Net Worth,N,No,19,45,3632.3
1095,Emelda,Gerler,Female,2,8/29/1958,Project Manager,Health,Mass Customer,N,No,6,62,4498.34
1096,Jakie,Mungham,Male,33,11/29/1969,Software Test Engineer I,Health,High Net Worth,N,No,14,51,2086.85
1097,Gwenora,Grabbam,Female,71,1/31/1968,Engineer II,Financial Services,Mass Customer,N,Yes,18,52,666.79
1098,Maure,Crow,Female,99,2/1/1989,Administrative Assistant IV,Financial Services,Mass Customer,N,Yes,12,31,3879.14
1099,Jarrett,Maffia,Male,12,1/13/1975,Tax Accountant,Manufacturing,Affluent Customer,N,Yes,11,45,183.2
1100,Cord,Braundt,Male,59,1/2/1983,Engineer I,Manufacturing,Mass Customer,N,No,15,37,1051.23
1101,Haily,McWilliams,Female,76,12/22/1968,Senior Editor,n/a,Mass Customer,N,No,15,52,4267.42
1102,Stephana,Puzey,Female,16,8/17/1976,Recruiting Manager,Manufacturing,Affluent Customer,N,No,15,44,5025.44
